type,id,attributes.title,attributes.shortTitle,attributes.subtitle,attributes.color,attributes.code,attributes.priority,attributes.stationType,attributes.audioLinks,attributes.asset.id,attributes.asset.url,attributes.asset.width,attributes.asset.height,attributes.asset.focal_point,attributes.asset.credit.author,attributes.asset.credit.source,attributes.asset.credit.license,attributes.asset.credit.description,attributes.asset.credit.origin_url,attributes.logo,attributes.logoIcon,attributes.contact.web,meta.ga.siteBroadcastStation
station,05ff6a99-a278-35b9-b602-b40f71861e08,Rádio Junior Písničky,Rádio Junior Písničky,Český rozhlas,#000F37,webik,11,webradio,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_junior_pisnicky_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/juniormini_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_junior_pisnicky_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/juniormini_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_junior_pisnicky.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/juniormini_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/juniormini_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/juniormini_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/JuniorMini.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/JuniorMini.stream/playlist.m3u8?DVR'}]",d090a028-84cb-4297-b0c5-0f41426cd8f3,https://data.rozhlas.cz/api/v2/asset/station/radiojunior.jpg,2100,1400,"50,50",,,,Logo - Junior,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/webik.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-webik.jpg,https://www.rozhlas.cz/webik,radio-junior
station,6731e7ee-98e7-36c3-993b-3122ad1317d1,Český rozhlas Radio Prague International,Radio Prague Int.,,#000F37,cro7,12,abroad,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_prague_int_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cro7_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_prague_int_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cro7_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_prague_int.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cro7_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cro7_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cro7_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/RadioPragueInt.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/RadioPragueInt.stream/playlist.m3u8?DVR'}]",85f4fd8b-73f1-4216-8d79-7e2e97b1d635,http://vltava.rozhlas.cz/sites/default/files/images/vizualy_mR_1920x1080_radio_prague.jpg,1920,1080,"50,50",,,,Logo - Prague,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/cro7.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-cro7.jpg,https://www.radio.cz,radio-prague
station,184a888f-3d06-3a88-a07f-901bd9b09396,Český rozhlas Brno,Brno,,#00AB96,brno,13,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/brno_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/brno_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/brno_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/brno_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/brno.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/brno_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/brno_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/brno_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Brno.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Brno.stream/playlist.m3u8?DVR'}]",71700d71-97e0-407b-8803-323c232500b4,https://data.rozhlas.cz/api/v2/asset/station/brno.jpg,2100,1400,"50,50",,,,Logo - Brno,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/brno.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-brno.jpg,https://brno.rozhlas.cz,brno
station,1e6c0c0b-aba4-3357-95fc-c64edc9e75e6,Český rozhlas České Budějovice,České Budějovice,,#00AB96,cb,14,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/ceske_budejovice_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cb_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/ceske_budejovice_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cb_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/ceske_budejovice.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cb_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cb_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/cb_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/CB.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/CB.stream/playlist.m3u8?DVR'}]",8bf535d4-24d5-4e26-9627-34a0562182aa,https://data.rozhlas.cz/api/v2/asset/station/cb.jpg,2100,1400,"50,50",,,,Logo - České Budějovice,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/cb.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-cb.jpg,https://budejovice.rozhlas.cz,ceske-budejovice
station,a831a457-9b80-3271-b153-ddf0ee63a18c,Český rozhlas Hradec Králové,Hradec Králové,,#00AB96,hradec,15,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/hradec_kralove_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/hk_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/hradec_kralove_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/hk_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/hradec_kralove.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/hk_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/hk_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/hk_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/HK.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/HK.stream/playlist.m3u8?DVR'}]",cb75e8c6-b6f6-4c6e-9eaf-dc54a3a59808,https://data.rozhlas.cz/api/v2/asset/station/hradec.jpg,2100,1400,"50,50",,,,Logo - Hradec,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/hradec.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-hradec.jpg,https://hradec.rozhlas.cz,hradec-kralove
station,663e7133-bb52-3477-8d7f-635e43371962,Český rozhlas Karlovy Vary,Karlovy Vary,,#00AB96,kv,16,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/karlovy_vary_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/kv_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/karlovy_vary_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/kv_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/karlovy_vary.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/kv_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/kv_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/kv_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/KV.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/KV.stream/playlist.m3u8?DVR'}]",20ed2f2f-db4b-4ae2-91ad-8cd707521c7d,https://data.rozhlas.cz/api/v2/asset/station/kv.jpg,2100,1400,"50,50",,,,Logo - Vary,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/kv.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-kv.jpg,https://vary.rozhlas.cz,karlovy-vary
station,ad541211-198e-30b7-995c-10bf08c3aea0,Český rozhlas Liberec,Liberec,,#00AB96,liberec,17,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/liberec_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/liberec_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/liberec_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/liberec_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/liberec.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/liberec_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/liberec_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/liberec_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Liberec.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Liberec.stream/playlist.m3u8?DVR'}]",fd39cba1-9856-401a-b8df-a4dc1f369fd3,https://data.rozhlas.cz/api/v2/asset/station/liberec.jpg,2100,1400,"50,50",,,,Logo - Liberec,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/liberec.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-liberec.jpg,https://liberec.rozhlas.cz,liberec
station,c49f6468-acd3-3f98-9db9-92d5e5c0f038,Český rozhlas Olomouc,Olomouc,,#00AB96,olomouc,18,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/olomouc_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/olomouc_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/olomouc_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/olomouc_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/olomouc.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/olomouc_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/olomouc_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/olomouc_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Olomouc.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Olomouc.stream/playlist.m3u8?DVR'}]",94799d95-28db-4cd6-9704-0500413c81a5,https://data.rozhlas.cz/api/v2/asset/station/olomouc.jpg,2100,1400,"50,50",,,,Logo - Olomouc,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/olomouc.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-olomouc.jpg,https://olomouc.rozhlas.cz,olomouc
station,318fc506-4dc9-33c6-b0f4-88df17cafa20,Český rozhlas Ostrava,Ostrava,,#00AB96,ostrava,19,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/ostrava_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/ov_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/ostrava_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/ov_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/ostrava.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/ov_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/ov_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/ov_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Ostrava.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Ostrava.stream/playlist.m3u8?DVR'}]",89fe2fea-541f-4be0-b000-d7b72c59458e,https://data.rozhlas.cz/api/v2/asset/station/ostrava.jpg,2100,1400,"50,50",,,,Logo - Ostrava,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/ostrava.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-ostrava.jpg,https://ostrava.rozhlas.cz,ostrava
station,67e26b4a-af56-3153-bb09-eaaaa61a7fc7,Český rozhlas Pardubice,Pardubice,,#00AB96,pardubice,20,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/pardubice_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/pardubice_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/pardubice_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/pardubice_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/pardubice.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/pardubice_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/pardubice_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/pardubice_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Pardubice.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Pardubice.stream/playlist.m3u8?DVR'}]",085eccab-d96e-468d-a838-413699ae2ab1,https://data.rozhlas.cz/api/v2/asset/station/pardubice.jpg,2100,1400,"50,50",,,,Logo - Pardubice,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/pardubice.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-pardubice.jpg,https://pardubice.rozhlas.cz,pardubice
station,bbe67c0f-4848-355e-a0ab-28f40ade3d38,Český rozhlas Plzeň,Plzeň,,#00AB96,plzen,21,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/plzen_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/plzen_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/plzen_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/plzen_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/plzen.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/plzen_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/plzen_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/plzen_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Plzen.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Plzen.stream/playlist.m3u8?DVR'}]",9e091555-4019-4c7c-a2dd-48f9ccd72f25,https://data.rozhlas.cz/api/v2/asset/station/plzen.jpg,2100,1400,"50,50",,,,Logo - Plzeň,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/plzen.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-plzen.jpg,https://plzen.rozhlas.cz,plzen
station,ddbecf17-6f48-3ac5-9b79-33b954245943,Český rozhlas Rádio Praha,Rádio Praha,,#00AB96,regina,22,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_dab_praha_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/regina_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_dab_praha_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/regina_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/radio_dab_praha.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/regina_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/regina_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/regina_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Regina.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Regina.stream/playlist.m3u8?DVR'}]",d52cc82d-7a8e-4277-9f55-67d42b33e395,https://data.rozhlas.cz/api/v2/asset/station/regina.jpg,2100,1400,"50,50",,,,Logo - Regina,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/regina.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-regina.jpg,https://praha.rozhlas.cz,praha
station,f8b5ee83-c786-3c67-8e37-4fdee1007147,Český rozhlas Region,Region,,#00AB96,strednicechy,23,regional,"[{'variant': 'aac', 'bitrate': 160, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/region_high.aac'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/region_aac_64.aac.m3u'}, {'variant': 'aac', 'bitrate': 64, 'quality': 'low', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/region_low.aac'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/region_mp3_128.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 128, 'quality': 'normal', 'linkType': 'directstream', 'url': 'https://rozhlas.stream/region.mp3'}, {'variant': 'aac', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/region_aac_32.aac.m3u'}, {'variant': 'mp3', 'bitrate': 64, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/region_mp3_64.mp3.m3u'}, {'variant': 'mp3', 'bitrate': 32, 'quality': 'low', 'linkType': 'livestream', 'url': 'https://rozhlas.stream/region_mp3_32.mp3.m3u'}, {'variant': 'dash', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Region.stream/manifest.mpd?DVR'}, {'variant': 'hls', 'bitrate': 64, 'quality': 'low', 'linkType': 'timeshift', 'url': 'https://wowza.radia.cz/CRo/Region.stream/playlist.m3u8?DVR'}]",3f657ced-b53c-4bf6-853d-fb05dee8715f,https://data.rozhlas.cz/api/v2/asset/station/strednicechy.jpg,2100,1400,"50,50",,,,Logo - Region,,https://mujrozhlas:nasr0zhlas@stage.mujrozhlas.cz/sites/default/files/station/logo/strednicechy.svg,https://portal.rozhlas.cz/sites/default/files/images/logoikona/podcast-strednicechy.jpg,https://region.rozhlas.cz,region-praha-a-stredni-cechy
